,truck_id,route_id,departure_date,estimated_arrival,delay,route_avg_temp,route_avg_wind_speed,route_avg_humidity,route_avg_pressure,route_avg_precip,route_avg_visibility,route_description,estimated_arrival_nearest_hour,departure_date_nearest_hour,origin_id,destination_id,distance,average_hours,origin_temp,origin_wind_speed,origin_description,origin_precip,origin_humidity,origin_visibility,origin_pressure,dest_temp,dest_wind_speed,dest_description,dest_precip,dest_humidity,dest_visibility,dest_pressure,avg_no_of_vehicles,accident,truck_age,load_capacity_pounds,mileage_mpg,fuel_type,driver_id,name,gender,age,experience,driving_style,ratings,vehicle_no,average_speed_mph,is_midnight,unique_id
3438,60567423,R-8779af3b,2019-01-31 07:00:00,2019-01-31 15:34:11,0,62.0,8.0,53.666666666666664,1018.6666666666666,0.0,6.0,Sunny,2019-01-31 16:00:00,2019-01-31 07:00:00,C-c4565ee8,C-19236709,428.56,8.57,-6.0,6.0,Partly cloudy,0.0,55.0,6.0,1031.0,23.0,9.0,Overcast,0.0,64.0,6.0,1024.0,2126.2222,0.0,9.0,10000.0,19.0,gas,a51900ad-7,Eric Rodriguez,male,46.0,4.0,conservative,3.0,60567423.0,48.62,0,3327
3439,28650047,R-783cafb6,2019-01-19 07:00:00,2019-01-19 13:16:48,0,61.0,7.666666666666667,57.333333333333336,1018.3333333333334,0.0,6.0,Cloudy,2019-01-19 13:00:00,2019-01-19 07:00:00,C-7212cebe,C-b5282c3b,314.05,6.28,9.0,9.0,Cloudy,0.0,88.0,6.0,1030.0,19.0,11.0,Overcast,0.0,85.0,6.0,1021.0,2101.6667,0.0,10.0,4000.0,21.0,diesel,b2e58421-d,Vincent Davis,male,41.0,10.0,proactive,7.0,28650047.0,62.65,0,3328
3440,23736018,R-d9f80fa7,2019-01-25 07:00:00,2019-01-25 11:48:36,0,35.0,9.0,68.0,1018.0,0.0,3.5,Patchy heavy snow,2019-01-25 12:00:00,2019-01-25 07:00:00,C-d80a1e7d,C-b6e04c88,240.42,4.81,9.0,14.0,Sunny,0.0,54.0,6.0,1028.0,23.0,9.0,Partly cloudy,0.0,31.0,6.0,1026.0,2296.8,0.0,9.0,15000.0,24.0,diesel,9fd9e282-c,Jeremy Mendoza,male,57.0,25.0,conservative,7.0,23736018.0,48.75,0,3329
3441,32898016,R-bcc0bd19,2019-02-09 07:00:00,2019-02-09 22:03:36,0,82.33333333333333,7.666666666666667,54.0,1014.3333333333334,0.0,6.0,Sunny,2019-02-09 22:00:00,2019-02-09 07:00:00,C-5d86b887,C-19236709,752.94,15.06,28.0,11.0,Partly cloudy,0.0,33.0,6.0,1039.0,25.0,7.0,Partly cloudy,0.0,42.0,6.0,1036.0,2373.4285,0.0,14.0,6000.0,17.0,gas,3803b114-1,Brandon Allen,male,48.0,10.0,conservative,2.0,32898016.0,48.17,0,3330
3442,26511178,R-577e285c,2019-02-06 07:00:00,2019-02-06 10:42:36,0,49.0,9.0,70.0,1016.0,0.0,4.5,Patchy light drizzle,2019-02-06 11:00:00,2019-02-06 07:00:00,C-b6e04c88,C-a9f2c329,185.73,3.71,36.0,6.0,Heavy rain,0.1,89.0,2.0,1014.0,30.0,11.0,Overcast,0.0,86.0,6.0,1016.0,372.5,0.0,12.0,6000.0,20.0,diesel,0bfe97cd-6,Robert Burgess,male,57.0,21.0,conservative,6.0,26511178.0,42.01,0,3331
3443,11972697,R-590d07d7,2019-02-12 07:00:00,2019-02-13 02:36:36,0,71.66666666666667,17.0,79.33333333333333,1002.6666666666666,0.0,6.0,Thundery outbreaks possible,2019-02-13 03:00:00,2019-02-12 07:00:00,C-84f378bb,C-9bbf5d8a,980.64,19.61,32.0,17.0,Sunny,0.0,72.0,6.0,1022.0,45.0,9.0,Overcast,0.0,77.0,6.0,1013.0,1970.15,0.0,9.0,3000.0,18.0,gas,8414372e-3,Robert Archer,male,49.0,6.0,conservative,2.0,11972697.0,42.61,1,3332
3444,21162393,R-15602227,2019-01-13 07:00:00,2019-01-14 00:37:12,1,59.0,4.4,82.8,1012.0,0.120000005,4.8,Moderate rain,2019-01-14 01:00:00,2019-01-13 07:00:00,C-b6e04c88,C-2bd47dc5,880.87,17.62,30.0,4.0,Heavy snow,0.0,95.0,1.0,1025.0,27.0,9.0,Partly cloudy,0.0,53.0,6.0,1026.0,559.44446,0.0,8.0,10000.0,16.0,gas,aa833a7f-9,Sean Shepard,male,45.0,1.0,conservative,8.0,21162393.0,41.37,1,3333
3445,26511178,R-7171a317,2019-01-25 07:00:00,2019-01-25 20:28:48,0,54.5,12.25,82.25,1010.0,0.0,6.0,Light rain shower,2019-01-25 20:00:00,2019-01-25 07:00:00,C-c4565ee8,C-e6dcda92,673.92,13.48,9.0,14.0,Patchy light snow,0.0,75.0,6.0,1024.0,16.0,9.0,Clear,0.0,86.0,6.0,1024.0,2270.7856,0.0,12.0,6000.0,20.0,diesel,0bfe97cd-6,Robert Burgess,male,57.0,21.0,conservative,6.0,26511178.0,42.01,0,3334
3446,91955140,R-4f913e38,2019-01-01 07:00:00,2019-01-01 14:21:36,1,71.66666666666667,11.333333333333334,62.333333333333336,1007.6666666666666,0.0,6.0,Partly cloudy,2019-01-01 14:00:00,2019-01-01 07:00:00,C-b6e04c88,C-328bd8d3,368.04,7.36,36.0,11.0,Overcast,0.0,81.0,6.0,1025.0,39.0,9.0,Overcast,0.0,75.0,6.0,1024.0,2323.375,0.0,9.0,3000.0,26.0,diesel,e28312b4-c,Franklin Allison,male,44.0,12.0,proactive,6.0,91955140.0,60.33,0,3335
3447,50064164,R-7b9271bd,2019-01-01 07:00:00,2019-01-01 16:52:12,0,54.333333333333336,5.666666666666667,87.0,1015.0,0.0,5.0,Clear,2019-01-01 17:00:00,2019-01-01 07:00:00,C-ef47bdcd,C-639c5e36,493.35,9.87,0.0,3.0,Heavy snow,0.0,89.0,3.0,1034.0,3.0,2.0,Partly cloudy,0.0,82.0,6.0,1034.0,2117.0,0.0,11.0,3000.0,17.0,gas,aff09de3-4,Sandra Wilson,female,44.0,13.0,conservative,6.0,50064164.0,44.74,0,3336
3448,25160188,R-17959662,2019-01-16 07:00:00,2019-01-16 17:01:12,0,65.0,3.0,66.33333333333333,1012.6666666666666,0.0,6.0,Clear,2019-01-16 17:00:00,2019-01-16 07:00:00,C-2c9e75ef,C-6df8beaf,501.17,10.02,39.0,7.0,Partly cloudy,0.0,97.0,6.0,1022.0,30.0,7.0,Mist,0.0,96.0,2.0,1024.0,2171.9092,0.0,6.0,10000.0,17.0,gas,95ff91af-6,Eric Gill,male,54.0,6.0,proactive,8.0,25160188.0,57.15,0,3337
3449,11098873,R-543a4869,2019-02-03 07:00:00,2019-02-04 06:15:36,0,60.4,9.0,58.8,1019.8,0.0,5.6,Patchy rain possible,2019-02-04 06:00:00,2019-02-03 07:00:00,C-d9e9d934,C-84f378bb,1163.16,23.26,43.0,0.0,Sunny,0.0,82.0,6.0,1023.0,54.0,14.0,Sunny,0.0,74.0,6.0,1005.0,1753.4783,0.0,11.0,15000.0,20.0,gas,f0d86649-4,Patrick Kerr,male,54.0,20.0,conservative,7.0,11098873.0,42.68,1,3338
3450,14073923,R-a2a4a0a7,2019-01-16 07:00:00,2019-01-17 12:36:00,1,59.142857142857146,5.142857142857143,93.42857142857143,1011.2857142857143,0.0,4.571428571428571,Clear,2019-01-17 13:00:00,2019-01-16 07:00:00,C-3dbd8b2e,C-2c9e75ef,1480.19,29.6,39.0,3.0,Partly cloudy,0.0,62.0,6.0,1011.0,48.0,6.0,Sunny,0.0,62.0,6.0,1021.0,1319.6552,0.0,9.0,15000.0,19.0,gas,2b534a2c-9,Jason Taylor,male,50.0,8.0,conservative,3.0,14073923.0,52.02,1,3339
3451,33546317,R-36b7154a,2019-01-31 07:00:00,2019-02-01 03:22:48,1,63.0,7.666666666666667,87.33333333333333,1012.0,0.0,4.333333333333333,Overcast,2019-02-01 03:00:00,2019-01-31 07:00:00,C-c4565ee8,C-419cd14c,1019.19,20.38,-6.0,6.0,Partly cloudy,0.0,55.0,6.0,1031.0,55.0,3.0,Light rain shower,0.0,93.0,2.0,1018.0,1752.5714,0.0,8.0,3000.0,17.0,gas,b2facde6-1,Jason Blake,male,53.0,19.0,proactive,9.0,33546317.0,58.62,1,3340
3452,80740040,R-90d781e2,2019-02-12 07:00:00,2019-02-12 20:09:00,0,65.0,5.25,67.25,1014.25,0.0,6.0,Sunny,2019-02-12 20:00:00,2019-02-12 07:00:00,C-639c5e36,C-73ae5412,657.5,13.15,10.0,10.0,Sunny,0.0,79.0,6.0,1030.0,45.0,4.0,Partly cloudy,0.0,31.0,6.0,1018.0,2157.2856,0.0,12.0,15000.0,21.0,diesel,2a80835e-b,Jonathan Ramirez,male,42.0,10.0,conservative,7.0,80740040.0,47.41,0,3341
3453,30822651,R-7898137d,2019-02-09 07:00:00,2019-02-10 05:49:12,1,57.0,6.4,54.6,1018.8,0.0,6.0,Sunny,2019-02-10 06:00:00,2019-02-09 07:00:00,C-e6dcda92,C-2bd47dc5,1141.03,22.82,10.0,14.0,Sunny,0.0,77.0,6.0,1041.0,27.0,4.0,Sunny,0.0,48.0,6.0,1039.0,1957.2727,0.0,9.0,4000.0,18.0,gas,8ff451b9-f,Kimberly Torres,female,55.0,24.0,conservative,9.0,30822651.0,54.19,1,3342
3454,28973978,R-3032cbd7,2019-01-28 07:00:00,2019-01-28 17:03:36,0,68.33333333333333,6.0,80.0,1012.6666666666666,0.0,6.0,Light rain,2019-01-28 17:00:00,2019-01-28 07:00:00,C-19236709,C-03bb3e48,503.24,10.06,37.0,9.0,Moderate rain,0.0,94.0,3.0,1005.0,-2.0,12.0,Partly cloudy,0.0,90.0,6.0,1025.0,232.72728,0.0,8.0,3000.0,26.0,diesel,2f6b4176-3,Danny Short,male,49.0,1.0,proactive,3.0,28973978.0,57.87,0,3343
3455,48415653,R-c645ba26,2019-01-07 07:00:00,2019-01-07 20:41:24,0,57.0,2.0,86.0,1016.5,0.0,6.0,Clear,2019-01-07 21:00:00,2019-01-07 07:00:00,C-7212cebe,C-c7cacd1d,684.27,13.69,41.0,7.0,Overcast,0.0,97.0,4.0,1000.0,37.0,12.0,Patchy light rain,0.0,69.0,6.0,1011.0,1733.0714,0.0,11.0,10000.0,21.0,diesel,4b41958d-9,Carl Harding,male,46.0,2.0,conservative,8.0,48415653.0,53.48,0,3344
3456,29965111,R-c5c0de8d,2019-01-07 07:00:00,2019-01-08 05:13:12,0,65.4,4.6,75.4,1019.8,0.02,5.4,Clear,2019-01-08 05:00:00,2019-01-07 07:00:00,C-6df8beaf,C-639c5e36,1110.84,22.22,52.0,9.0,Overcast,0.0,89.0,6.0,1005.0,9.0,4.0,Clear,0.0,85.0,6.0,1040.0,1839.8695,0.0,7.0,3000.0,23.0,diesel,cbb9a86c-1,Bryan Bell,male,43.0,10.0,proactive,8.0,29965111.0,56.78,1,3345
3457,72777903,R-c2a84e2f,2019-02-12 07:00:00,2019-02-12 17:58:48,0,45.0,7.666666666666667,69.66666666666667,1018.6666666666666,0.0,6.0,Sunny,2019-02-12 18:00:00,2019-02-12 07:00:00,C-ff8c0c3c,C-ef47bdcd,548.97,10.98,28.0,9.0,Cloudy,0.0,82.0,6.0,1017.0,36.0,7.0,Partly cloudy,0.0,39.0,6.0,1018.0,2210.6667,0.0,12.0,3000.0,28.0,diesel,8ce6b99f-7,John Allen,male,51.0,11.0,proactive,4.0,72777903.0,62.62,0,3346
3458,32599168,R-b2bc0137,2019-01-26 07:00:00,2019-01-27 07:06:36,0,53.5,6.166666666666667,92.66666666666667,1019.3333333333334,0.0,3.0,Fog,2019-01-27 07:00:00,2019-01-26 07:00:00,C-d9e9d934,C-2c9e75ef,1205.44,24.11,39.0,2.0,Sunny,0.0,50.0,6.0,1026.0,37.0,9.0,Sunny,0.0,63.0,6.0,1022.0,1897.8,0.0,9.0,10000.0,18.0,gas,d4bc056a-7,Walter Mccarty,male,55.0,14.0,proactive,4.0,32599168.0,61.05,1,3347
3459,31807947,R-cc212ab0,2019-02-10 07:00:00,2019-02-11 13:33:36,1,54.42857142857143,6.714285714285714,82.85714285714286,1020.2857142857143,0.0,6.0,Light rain shower,2019-02-11 14:00:00,2019-02-10 07:00:00,C-a9f2c329,C-73ae5412,1528.0,30.56,23.0,8.0,Overcast,0.0,68.0,6.0,1030.0,43.0,6.0,Sunny,0.0,33.0,6.0,1022.0,1468.9667,0.0,8.0,3000.0,22.0,diesel,96a9bccb-8,Adam Ross,male,46.0,16.0,proactive,6.0,31807947.0,61.85,1,3348
3460,16928992,R-ba0c5edb,2019-01-13 07:00:00,2019-01-13 15:46:48,0,50.0,1.0,87.0,1015.0,0.0,6.0,Patchy rain possible,2019-01-13 16:00:00,2019-01-13 07:00:00,C-d80a1e7d,C-2aaf0e1a,439.0,8.78,28.0,4.0,Heavy snow,0.0,93.0,3.0,1025.0,28.0,3.0,Moderate snow,0.0,66.0,3.0,1027.0,1989.4445,0.0,8.0,3000.0,23.0,diesel,6d838268-c,Curtis Wilson,male,49.0,8.0,proactive,4.0,16928992.0,62.06,0,3349
3461,14849907,R-3ba56a76,2019-02-12 07:00:00,2019-02-12 10:21:36,0,41.0,9.5,54.0,1011.5,0.0,5.5,Light snow,2019-02-12 10:00:00,2019-02-12 07:00:00,C-d80a1e7d,C-c4565ee8,167.91,3.36,41.0,10.0,Overcast,0.0,99.0,4.0,1004.0,46.0,9.0,Moderate rain,0.0,98.0,4.0,1003.0,885.0,0.0,12.0,10000.0,24.0,diesel,a695aaf0-c,Lori Abbott,female,46.0,16.0,conservative,8.0,14849907.0,48.1,0,3350
3462,30237242,R-423f0584,2019-01-01 07:00:00,2019-01-03 11:04:48,0,27.2,10.1,76.4,1024.1,0.0,3.0,Blizzard,2019-01-03 11:00:00,2019-01-01 07:00:00,C-731988ba,C-a9f2c329,2603.82,52.08,59.0,4.0,Sunny,0.0,49.0,6.0,1013.0,36.0,8.0,Sunny,0.0,53.0,6.0,1017.0,1800.0577,0.0,10.0,6000.0,13.0,gas,9f4b52cf-8,Bryce Lee,male,39.0,2.0,proactive,8.0,30237242.0,61.42,1,3351
3463,20067958,R-cff653f0,2019-01-07 07:00:00,2019-01-08 04:01:12,0,57.2,5.2,69.8,1015.4,0.0,5.0,Patchy rain possible,2019-01-08 04:00:00,2019-01-07 07:00:00,C-639c5e36,C-927ceb5e,1050.84,21.02,32.0,17.0,Overcast,0.0,87.0,4.0,1008.0,41.0,7.0,Partly cloudy,0.0,82.0,6.0,1009.0,1545.1,0.0,11.0,3000.0,19.0,gas,0d9c0cc9-8,Dr. Wayne Clark,male,49.0,10.0,proactive,7.0,20067958.0,60.29,1,3352
3464,21569652,R-83e7feed,2019-01-01 07:00:00,2019-01-01 21:33:00,0,68.5,11.25,51.5,1005.5,0.0,6.0,Clear,2019-01-01 22:00:00,2019-01-01 07:00:00,C-b25a09de,C-7212cebe,727.48,14.55,50.0,17.0,Partly cloudy,0.0,77.0,6.0,1015.0,10.0,1.0,Partly cloudy,0.0,88.0,6.0,1029.0,2128.6667,0.0,11.0,20000.0,22.0,diesel,21b1ab31-0,Daniel Davis,male,43.0,3.0,proactive,8.0,21569652.0,59.29,0,3353
3465,13439737,R-b2c4f391,2019-02-09 07:00:00,2019-02-09 20:47:24,0,62.25,4.75,53.0,1011.0,0.0,6.0,Clear,2019-02-09 21:00:00,2019-02-09 07:00:00,C-2c9e75ef,C-d80a1e7d,689.34,13.79,27.0,8.0,Partly cloudy,0.0,44.0,6.0,1039.0,23.0,13.0,Clear,0.0,49.0,6.0,1040.0,2247.5,0.0,11.0,15000.0,15.0,gas,3a57cef3-0,Allen Finley,male,45.0,11.0,conservative,8.0,13439737.0,47.51,0,3354
3466,11759429,R-066ee0f4,2019-02-12 07:00:00,2019-02-12 11:27:00,0,54.5,8.0,52.0,1019.0,0.0,6.0,Partly cloudy,2019-02-12 11:00:00,2019-02-12 07:00:00,C-c4565ee8,C-594514f8,222.41,4.45,41.0,11.0,Heavy rain,0.1,98.0,4.0,1005.0,34.0,10.0,Overcast,0.0,98.0,4.0,1001.0,2209.8,0.0,11.0,3000.0,14.0,gas,2650aff1-2,David Santana,male,45.0,17.0,conservative,8.0,11759429.0,44.85,0,3355
3467,20276394,R-3057ffe7,2019-02-06 07:00:00,2019-02-06 16:34:47,0,50.0,8.666666666666666,75.66666666666667,1021.3333333333334,0.0,6.0,Partly cloudy,2019-02-06 17:00:00,2019-02-06 07:00:00,C-01660979,C-280b55fb,479.11,9.58,36.0,4.0,Overcast,0.0,70.0,6.0,1024.0,48.0,4.0,Fog,0.0,96.0,2.0,1014.0,2379.4,0.0,11.0,6000.0,26.0,diesel,9d1925f0-4,Christopher White III,male,54.0,8.0,proactive,2.0,20276394.0,59.68,0,3356
3468,27609059,R-6b015340,2019-01-01 07:00:00,2019-01-02 07:51:36,0,48.0,11.5,85.16666666666667,1009.3333333333334,0.0,3.1666666666666665,Light rain shower,2019-01-02 08:00:00,2019-01-01 07:00:00,C-ff8c0c3c,C-40a81eb1,1243.05,24.86,21.0,12.0,Cloudy,0.0,71.0,6.0,1030.0,30.0,6.0,Sunny,0.0,43.0,6.0,1025.0,1785.0,0.0,14.0,20000.0,22.0,diesel,c3deb1da-e,Peter Ryan,male,46.0,7.0,proactive,8.0,27609059.0,59.12,1,3357
3469,12642421,R-352bf4c4,2019-01-22 07:00:00,2019-01-22 18:34:11,0,59.75,7.25,53.5,1012.75,0.0,6.0,Clear,2019-01-22 19:00:00,2019-01-22 07:00:00,C-90e30162,C-594514f8,578.31,11.57,36.0,12.0,Sunny,0.0,69.0,6.0,1028.0,34.0,11.0,Overcast,0.0,94.0,6.0,1017.0,2362.1667,0.0,10.0,3000.0,25.0,diesel,bc8ebe9f-5,Jeffery Johnson,male,55.0,13.0,conservative,5.0,12642421.0,56.84,0,3358
3470,57473533,R-cdf36a9e,2019-01-31 07:00:00,2019-02-01 01:12:36,0,39.6,5.2,86.0,1020.4,0.0,2.8,Heavy snow,2019-02-01 01:00:00,2019-01-31 07:00:00,C-b6e04c88,C-6ea51d66,910.67,18.21,3.0,6.0,Overcast,0.0,46.0,6.0,1031.0,9.0,10.0,Partly cloudy,0.0,53.0,6.0,1024.0,2207.353,0.0,8.0,3000.0,18.0,gas,fde76a0f-7,Dr. Chad Garza,male,40.0,5.0,proactive,3.0,57473533.0,64.71,1,3359
3471,14882723,R-86bd8740,2019-01-31 07:00:00,2019-02-01 09:18:00,1,79.66666666666667,4.333333333333333,76.33333333333333,1015.0,0.0,6.0,Sunny,2019-02-01 09:00:00,2019-01-31 07:00:00,C-ff8c0c3c,C-73ae5412,1314.96,26.3,12.0,8.0,Overcast,0.0,55.0,6.0,1023.0,41.0,2.0,Partly cloudy,0.0,86.0,6.0,1016.0,1766.2,0.0,10.0,15000.0,13.0,gas,360e6355-2,Robert Lee,male,48.0,11.0,proactive,5.0,14882723.0,62.57,1,3360
3472,21539260,R-9b13723a,2019-01-16 07:00:00,2019-01-16 07:27:36,0,79.0,7.5,60.5,1007.0,0.0,6.0,Clear,2019-01-16 07:00:00,2019-01-16 07:00:00,C-56b68559,C-7212cebe,22.91,0.46,19.0,7.0,Sunny,0.0,60.0,6.0,1027.0,19.0,6.0,Sunny,0.0,61.0,6.0,1028.0,1384.0,0.0,11.0,4000.0,20.0,diesel,e0df75f8-c,Dennis Wilson,male,45.0,4.0,proactive,3.0,21539260.0,62.09,0,3361
3473,97021490,R-e465f1b9,2019-01-01 07:00:00,2019-01-01 15:07:48,0,46.0,6.666666666666667,84.66666666666667,1010.0,0.0,6.0,Light rain shower,2019-01-01 15:00:00,2019-01-01 07:00:00,C-280b55fb,C-a9f2c329,406.64,8.13,16.0,15.0,Overcast,0.0,78.0,6.0,1031.0,28.0,11.0,Light snow,0.0,78.0,6.0,1029.0,2238.0,0.0,13.0,6000.0,21.0,diesel,53d09669-0,Derrick Sims,male,47.0,14.0,proactive,6.0,97021490.0,58.57,0,3362
3474,24445769,R-96addd8d,2019-01-17 07:00:00,2019-01-18 21:42:36,0,38.25,8.125,90.75,1021.375,0.0,6.0,Cloudy,2019-01-18 22:00:00,2019-01-17 07:00:00,C-c92599e2,C-6ea51d66,1935.67,38.71,73.0,3.0,Moderate or heavy rain shower,0.0,91.0,5.0,1020.0,34.0,5.0,Clear,0.0,76.0,6.0,1022.0,1889.973,0.0,14.0,6000.0,22.0,diesel,2153743e-5,William Crawford,male,53.0,29.0,proactive,9.0,24445769.0,57.59,1,3363
3475,15886277,R-8dd113f2,2019-01-22 07:00:00,2019-01-22 18:31:12,1,55.5,4.5,71.5,1021.25,0.0,6.0,Partly cloudy,2019-01-22 19:00:00,2019-01-22 07:00:00,C-328bd8d3,C-ff8c0c3c,575.97,11.52,9.0,14.0,Sunny,0.0,81.0,6.0,1034.0,28.0,14.0,Overcast,0.0,91.0,4.0,1014.0,2173.7273,0.0,11.0,3000.0,17.0,gas,7535bd61-4,Robert Watts,male,47.0,12.0,proactive,5.0,15886277.0,62.02,0,3364
3476,31669111,R-d9164eb4,2019-01-28 07:00:00,2019-01-28 22:51:00,0,66.5,4.75,72.25,1017.75,0.0,5.5,Sunny,2019-01-28 23:00:00,2019-01-28 07:00:00,C-fc66f0ab,C-d9e9d934,792.6,15.85,32.0,15.0,Overcast,0.0,93.0,5.0,1001.0,37.0,2.0,Clear,0.0,60.0,6.0,1018.0,1128.1333,0.0,9.0,4000.0,24.0,diesel,42e3b1d9-0,Matthew Mcintyre,male,52.0,20.0,proactive,9.0,31669111.0,62.25,0,3365
3477,15567425,R-cf907a12,2019-01-25 07:00:00,2019-01-26 06:07:48,0,58.333333333333336,9.5,88.66666666666667,1013.3333333333334,0.0,6.0,Overcast,2019-01-26 06:00:00,2019-01-25 07:00:00,C-b25a09de,C-419cd14c,1156.38,23.13,25.0,10.0,Light snow,0.0,72.0,6.0,1019.0,50.0,5.0,Partly cloudy,0.0,81.0,6.0,1024.0,1774.7084,0.0,7.0,15000.0,21.0,diesel,991e2bdf-8,Christopher Barnes,male,50.0,4.0,conservative,4.0,15567425.0,40.48,1,3366
3478,18855810,R-c061582f,2019-02-06 07:00:00,2019-02-06 19:22:48,0,22.0,10.0,73.5,1012.75,0.0,4.75,Clear,2019-02-06 19:00:00,2019-02-06 07:00:00,C-d80a1e7d,C-84f378bb,618.75,12.38,50.0,7.0,Fog,0.0,98.0,1.0,1012.0,36.0,9.0,Partly cloudy,0.0,56.0,6.0,1013.0,2026.25,0.0,9.0,20000.0,23.0,diesel,728ab9fc-f,John Vasquez,male,47.0,4.0,conservative,4.0,18855810.0,48.03,0,3367
3479,32984940,R-2c426bd9,2019-01-04 07:00:00,2019-01-04 14:43:12,0,92.66666666666667,14.666666666666666,43.0,1011.0,0.0,6.0,Thundery outbreaks possible,2019-01-04 15:00:00,2019-01-04 07:00:00,C-328bd8d3,C-5d86b887,385.81,7.72,34.0,7.0,Partly cloudy,0.0,75.0,6.0,1014.0,48.0,10.0,Partly cloudy,0.0,77.0,6.0,1012.0,2292.2856,0.0,11.0,3000.0,20.0,gas,0a35a473-0,Kevin Moore,male,47.0,13.0,conservative,6.0,32984940.0,51.7,0,3368
3481,32865089,R-84f00ce1,2019-01-26 07:00:00,2019-01-27 09:32:24,0,59.666666666666664,8.333333333333334,72.83333333333333,1010.6666666666666,0.0,3.8333333333333335,Light drizzle,2019-01-27 10:00:00,2019-01-26 07:00:00,C-01660979,C-2c9e75ef,1327.05,26.54,27.0,6.0,Sunny,0.0,34.0,6.0,1026.0,43.0,10.0,Sunny,0.0,58.0,6.0,1022.0,1828.7037,0.0,13.0,4000.0,16.0,gas,3e574545-f,Patrick Cox,male,51.0,27.0,proactive,8.0,32865089.0,58.26,1,3369
3482,17945973,R-ca6d5b90,2019-01-01 07:00:00,2019-01-02 09:24:00,0,73.66666666666667,6.333333333333333,72.0,1011.6666666666666,0.0,6.0,Clear,2019-01-02 09:00:00,2019-01-01 07:00:00,C-56e39a5e,C-2c9e75ef,1320.01,26.4,66.0,9.0,Sunny,0.0,76.0,6.0,1012.0,27.0,4.0,Partly cloudy,0.0,49.0,6.0,1028.0,1865.04,0.0,11.0,4000.0,19.0,gas,60b9205d-d,Edward Bailey,male,52.0,20.0,conservative,6.0,17945973.0,40.89,1,3370
3483,21098319,R-f8088198,2019-02-10 07:00:00,2019-02-11 16:11:24,0,40.714285714285715,12.285714285714286,79.28571428571429,1019.4285714285714,0.0,6.0,Partly cloudy,2019-02-11 16:00:00,2019-02-10 07:00:00,C-6ea51d66,C-ef47bdcd,1659.34,33.19,27.0,6.0,Sunny,0.0,49.0,6.0,1038.0,34.0,14.0,Patchy snow possible,0.0,41.0,6.0,1010.0,1905.1613,0.0,9.0,6000.0,26.0,diesel,714f9353-9,Charles Malone,male,46.0,13.0,proactive,4.0,21098319.0,60.13,1,3371
3484,20283153,R-1e6372bd,2019-02-10 07:00:00,2019-02-11 17:34:11,1,51.285714285714285,5.285714285714286,64.14285714285714,1021.5714285714286,0.0,6.0,Partly cloudy,2019-02-11 18:00:00,2019-02-10 07:00:00,C-c92599e2,C-328bd8d3,1728.39,34.57,72.0,3.0,Partly cloudy,0.0,85.0,6.0,1019.0,34.0,10.0,Overcast,0.0,97.0,6.0,1020.0,1894.3715,0.0,8.0,10000.0,17.0,gas,0264ad36-f,Mr. Jeffery Page DDS,male,46.0,8.0,conservative,3.0,20283153.0,42.6,1,3372
3485,45395833,R-7d24a7c1,2019-02-06 07:00:00,2019-02-06 20:25:12,0,32.0,9.75,65.0,1016.75,0.0,4.75,Clear,2019-02-06 20:00:00,2019-02-06 07:00:00,C-6ea51d66,C-d80a1e7d,670.83,13.42,36.0,4.0,Overcast,0.0,69.0,6.0,1024.0,45.0,4.0,Light drizzle,0.0,93.0,3.0,1015.0,2261.8462,0.0,9.0,6000.0,23.0,diesel,0a1a814b-7,Emily Christian,female,56.0,19.0,proactive,4.0,45395833.0,62.13,0,3373
3486,32778747,R-9e7d29c6,2019-01-19 07:00:00,2019-01-19 14:26:24,1,48.666666666666664,7.666666666666667,59.666666666666664,1026.0,0.0,6.0,Sunny,2019-01-19 14:00:00,2019-01-19 07:00:00,C-ff8c0c3c,C-56b68559,371.86,7.44,19.0,17.0,Overcast,0.0,86.0,4.0,1021.0,14.0,11.0,Sunny,0.0,73.0,6.0,1029.0,1565.1666,0.0,7.0,4000.0,22.0,diesel,c50a6c96-9,Ryan Watkins,male,47.0,9.0,proactive,2.0,32778747.0,58.67,0,3374
3487,84586269,R-82a513e4,2019-01-10 07:00:00,2019-01-10 21:54:36,0,63.5,10.5,77.0,1009.75,0.0,6.0,Cloudy,2019-01-10 22:00:00,2019-01-10 07:00:00,C-328bd8d3,C-84f378bb,745.32,14.91,21.0,6.0,Light snow,0.0,69.0,6.0,1028.0,41.0,9.0,Cloudy,0.0,60.0,6.0,1021.0,2285.7856,0.0,9.0,10000.0,25.0,diesel,0b892627-4,Christopher Reid,male,45.0,15.0,proactive,5.0,84586269.0,60.45,0,3375
3489,31057269,R-f7e1a417,2019-01-01 07:00:00,2019-01-02 01:06:36,0,60.4,4.0,81.8,1018.0,0.0,4.8,Light rain,2019-01-02 01:00:00,2019-01-01 07:00:00,C-6df8beaf,C-6ea51d66,905.45,18.11,30.0,12.0,Overcast,0.0,87.0,5.0,1026.0,36.0,7.0,Clear,0.0,63.0,6.0,1022.0,2100.8948,0.0,10.0,15000.0,24.0,diesel,ddcaf636-8,Christopher Rubio,male,57.0,9.0,proactive,8.0,31057269.0,59.95,1,3376
